,Chapter Name,Username,Date,Text,Negative,Neutral,Positive,Compound
7986,FIFTY ONE,fant-asy,Oct 17 2020, loudly crying face  loudly crying face  red heart  red heart  ,0.437,0.563,0.0,-0.7351
7987,FIFTY ONE,fant-asy,Oct 17 2020,I KNEW IT OH MY GODD I KNEW IT loudly crying face  loudly crying face  red heart  ,0.323,0.677,0.0,-0.7351
7988,FIFTY ONE,fant-asy,Oct 17 2020,Is it really a shade orr.... ,0.0,1.0,0.0,0.0
7989,FIFTY ONE,fant-asy,Oct 17 2020, broken heart  ,0.756,0.244,0.0,-0.4767
7990,FIFTY ONE,fant-asy,Oct 17 2020,I have no tears left to cry any longer But my heart seems to have a world filled with tears to cry  broken heart  broken heart  ,0.52,0.48,0.0,-0.9468
7991,FIFTY ONE,fant-asy,Oct 17 2020,Cerbe pleading face  sad but relieved face  crying face  loudly crying face  ,0.476,0.368,0.156,-0.7876
7992,FIFTY ONE,fant-asy,Oct 17 2020,Bby  it's not  in no way  anyone's fault but demeter's and her helpers sad but relieved face  ,0.235,0.471,0.294,0.1265
7993,FIFTY ONE,fant-asy,Oct 17 2020,*sniffles* ,0.0,1.0,0.0,0.0
7994,FIFTY ONE,ofdivinity,Oct 17 2020,PASSING OUT NOW BRB ,0.0,1.0,0.0,0.0
7995,FIFTY ONE,ofdivinity,Oct 17 2020,I'm gonna pass tf out ,0.0,1.0,0.0,0.0
7996,FIFTY ONE,ofdivinity,Oct 17 2020,Look at my stupid aśs clutching my chest BC THIS FÛCKING HURTS ,0.42,0.58,0.0,-0.8038
7997,FIFTY ONE,n0_n4me104,Oct 17 2020,Hey hey hey don't do that to uss loudly crying face  ,0.237,0.763,0.0,-0.4767
7998,FIFTY ONE,TAINTEDSOULS-,Oct 17 2020,YES THE QUEEN IS BACK ON HER THRONE ,0.0,0.722,0.278,0.4019
7999,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,AOWJWHWJW I CAN'T BELIEVE IT'S GONNA BE OVER SOON! I loved every second of this book ,0.0,0.756,0.244,0.636
8000,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,FOREVER ,0.0,1.0,0.0,0.0
8001,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,AKWKWJWJWW I'M CRYING  loudly crying face   loudly crying face  loudly crying face  loudly crying face  red heart  red heart  red heart  red heart WHWHWHE ,0.461,0.539,0.0,-0.9454
8002,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,SHE!S BACK AND THEIR DAUGHTER'S JERE AHSHWHWHWW ,0.0,1.0,0.0,0.0
8003,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,WKWJWHWHWHWHW ,0.0,1.0,0.0,0.0
8004,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,PERRSE!!! ,0.0,1.0,0.0,0.0
8005,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,Listen to her!! ,0.0,1.0,0.0,0.0
8006,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,"""House Of Memories"" fits PERFECTLY here  loudly crying face  loudly crying face  loudly crying face  ",0.369,0.436,0.195,-0.5215
8007,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.9559
8008,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,Never mind that noise  it's just my heart BREAKING ,0.0,1.0,0.0,0.0
8009,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.9081
8010,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  red heart  red heart  red heart  ,0.383,0.617,0.0,-0.7351
8011,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,Us readers reading these chapters and wishing you two would reconcile ,0.0,0.84,0.16,0.2263
8012,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.9382
8013,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.9081
8014,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  loudly crying face  loudly crying face  loudly crying face  ,0.237,0.458,0.305,0.4019
8015,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,YOUR WRITING  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.538,0.462,0.9001
8016,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.8519
8017,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,This is poetry  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  loudly crying face  ,0.119,0.536,0.345,0.7096
8018,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.9081
8019,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,Oh look at that  it's my heart  broken into bleeding pieces again ,0.22,0.78,0.0,-0.4767
8020,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,LISTEN TO HECATE ,0.0,1.0,0.0,0.0
8021,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,CERBERUS  loudly crying face  loudly crying face  loudly crying face  ,0.571,0.429,0.0,-0.8519
8022,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,No on knew she was a spy  it isn't your fault ,0.177,0.642,0.181,0.015
8023,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,Please don't blame yourself bby  pleading face  pleading face  loudly crying face  loudly crying face  ,0.288,0.511,0.201,-0.4337
8024,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.9081
8025,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,NO YOU'RE DESTINED RO BE WITH PERSE AND RAISE YOUR DAUGHTER TOGETHER loudly crying face  loudly crying face  loudly crying face  ,0.418,0.582,0.0,-0.9049
8026,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.8519
8027,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,Such a beautiful paragraph  pleading face  pleading face  ,0.0,0.606,0.394,0.5994
8028,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,NO NO YOU'RE RIGHT YOU BELONG TOGETHER! ,0.484,0.516,0.0,-0.5707
8029,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020, pleading face  pleading face  pleading face  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.625,0.375,0.8402
8030,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,Such a beautiful opening line  and poor Hades  pleading face  pleading face  pleading face  loudly crying face  loudly crying face  loudly crying face  ,0.372,0.511,0.117,-0.8176
8031,FIFTY ONE,GhostWriterGirl-1,Oct 17 2020,*kicks down doors*I'M HERE AND I'M READY TO BE DESTROYED! ,0.273,0.518,0.209,-0.2481
8032,FIFTY ONE,kellyj_tsai,Oct 17 2020,yes thank god finally some good news ,0.0,0.227,0.773,0.8481
8033,FIFTY ONE,kellyj_tsai,Oct 17 2020,WEVE BEEN WAITING FOR THIS ONE ,0.0,1.0,0.0,0.0
8034,FIFTY ONE,kellyj_tsai,Oct 17 2020,OMGGG i'm literally gonna cry ,0.437,0.563,0.0,-0.4767
8035,FIFTY ONE,veryberryjuice,Oct 17 2020,IM GONNA CRY PLEASE ,0.419,0.27,0.311,-0.2023
8036,FIFTY ONE,aziawrites,Oct 17 2020,Girly hey gonna be together forever  loudly crying face I can't take anymore heartbreak ,0.181,0.643,0.175,-0.0263
8037,FIFTY ONE,aziawrites,Oct 17 2020,The babbbyjeirjenei ,0.0,1.0,0.0,0.0
8038,FIFTY ONE,aziawrites,Oct 17 2020,AHHHHHH ,0.0,1.0,0.0,0.0
8039,FIFTY ONE,aziawrites,Oct 17 2020,Just listen to mom and you won't get in trouble ,0.0,0.799,0.201,0.3089
8040,FIFTY ONE,aziawrites,Oct 17 2020,Let me go cry real quick ,0.383,0.617,0.0,-0.4767
8041,FIFTY ONE,aziawrites,Oct 17 2020,No one knew it's not your fault ,0.233,0.529,0.239,0.015
8042,FIFTY ONE,aziawrites,Oct 17 2020,No don't blame yourself lovely  pleading face  ,0.466,0.354,0.18,-0.5
8043,FIFTY ONE,aziawrites,Oct 17 2020, pleading face  ,0.0,1.0,0.0,0.0
8044,FIFTY ONE,aziawrites,Oct 17 2020,I've missed my babies ,0.423,0.577,0.0,-0.296
8045,FIFTY ONE,Greedy_Brede,Oct 17 2020,Forever  loudly crying face  loudly crying face  ,0.554,0.446,0.0,-0.7351
8046,FIFTY ONE,Greedy_Brede,Oct 17 2020,YAYYYY ,0.0,1.0,0.0,0.0
8047,FIFTY ONE,lexie2100,Oct 17 2020,Sheeeeeessssss backkkkkkk ,0.0,1.0,0.0,0.0
8048,FIFTY TWO,CASShunterofBADWOLF,Nov 21 2020,Nit to be cheesy  but..... She fixed him  she made him complete and it is the most fucking adorable thing ever.,0.0,0.841,0.159,0.5819
8049,FIFTY TWO,Chrisreader101,Nov 14 2020,YES ,0.0,0.0,1.0,0.4019
8050,FIFTY TWO,arritamamusha,Nov 13 2020,YES YES YES I LOVE HER SHE MA GHOST ,0.131,0.17,0.699,0.875
8051,FIFTY TWO,aziawrites,Nov 12 2020,AS IT SHOULD BE  relieved face  ,0.0,0.658,0.342,0.3818
8052,FIFTY TWO,aziawrites,Nov 12 2020,YESSD pleading face  ,0.0,1.0,0.0,0.0
8053,FIFTY TWO,aziawrites,Nov 12 2020,THEY OWN ME ,0.0,1.0,0.0,0.0
8054,FIFTY TWO,aziawrites,Nov 12 2020,IM HAPPY TO SEE THEM BECOMING HAPPY pleading face  ,0.0,0.441,0.559,0.871
8055,FIFTY TWO,aziawrites,Nov 12 2020,YOU WANNA KISS DA GIRL ,0.0,0.588,0.412,0.4215
8056,FIFTY TWO,aziawrites,Nov 12 2020,HES SO  loudly crying face  loudly crying face  ,0.576,0.424,0.0,-0.8462
8057,FIFTY TWO,aziawrites,Nov 12 2020,Missed them ,0.688,0.312,0.0,-0.296
8058,FIFTY TWO,aziawrites,Nov 12 2020,OMG YESSS ,0.0,1.0,0.0,0.0
8059,FIFTY TWO,blue_eye56,Nov 11 2020,YESSSSS ,0.0,1.0,0.0,0.0
8060,FIFTY TWO,blue_eye56,Nov 11 2020,So cute  pleading face  pleading face  ,0.0,0.603,0.397,0.5095
8061,FIFTY TWO,fant-asy,Nov 11 2020,This.chapter.was.AMAZING CUTEST.CHAPTER.EVER.IN.THE.HISTORY.OF.WATTPAD. ,0.0,1.0,0.0,0.0
8062,FIFTY TWO,fant-asy,Nov 11 2020,The baby boy  her twin  am missing him crying face  ,0.398,0.602,0.0,-0.6486
8063,FIFTY TWO,fant-asy,Nov 11 2020, loudly crying face  smiling face with smiling eyes  loudly crying face  smiling face with smiling eyes  loudly crying face  smiling face with smiling eyes  ,0.22,0.355,0.426,0.8271
8064,FIFTY TWO,elshxrif,Nov 11 2020,i love love love how persephone chooses to stay with him instead of being tricked ,0.066,0.413,0.521,0.9186
8065,FIFTY TWO,elshxrif,Nov 11 2020,i love them omg ,0.0,0.323,0.677,0.6369
8066,FIFTY TWO,elshxrif,Nov 11 2020,i love it ,0.0,0.192,0.808,0.6369
8067,FIFTY TWO,elshxrif,Nov 11 2020,god i'm so in love w the two of them together ,0.0,0.549,0.451,0.7635
8068,FIFTY TWO,elshxrif,Nov 11 2020,this is so so precious  pleading face  ,0.0,0.541,0.459,0.726
8069,FIFTY TWO,KweenKlara,Nov 04 2020,Yasssssss ,0.0,1.0,0.0,0.0
8070,FIFTY TWO,memorydoll_,Nov 03 2020,beautiful words  as always red heart  ,0.0,0.562,0.438,0.5994
8071,FIFTY TWO,krystal80,Nov 03 2020,Who in the right mind would remove this book ever from their library?! I'm gonna keep this book forever in my library  aside from it already being itched in my heart and head! This book and Hades and Persephone are just  red heart  ,0.0,1.0,0.0,0.0
8072,FIFTY TWO,marvelleous_,Nov 03 2020,SOBBING  pleading face  pleading face  ,0.455,0.545,0.0,-0.516
8073,FIFTY TWO,staymelanated,Nov 03 2020,I DIDN'T KNOW I NEEDED THIS ,0.0,1.0,0.0,0.0
8074,FIFTY TWO,daisy_nightmares,Nov 03 2020,i'm jealous ,0.75,0.25,0.0,-0.4588
8075,FIFTY TWO,daisy_nightmares,Nov 03 2020,JWJJEJSMSMMSKWK OMG YESS ,0.0,1.0,0.0,0.0
8076,FIFTY TWO,daisy_nightmares,Nov 03 2020,ISJSJSMSKKSK ,0.0,1.0,0.0,0.0
8077,FIFTY TWO,zuzypiia,Nov 03 2020,TGAT WAS SO EPIC ,0.0,1.0,0.0,0.0
8078,FIFTY TWO,zuzypiia,Nov 03 2020,underworld gaangg ,0.0,1.0,0.0,0.0
8079,FIFTY TWO,zuzypiia,Nov 03 2020,book fk e hmm e in x vs kwz do DJ book series ,0.0,1.0,0.0,0.0
8080,FIFTY TWO,zuzypiia,Nov 03 2020,she's her favorite student after all  eyes  ,0.0,0.667,0.333,0.4588
8081,FIFTY TWO,zuzypiia,Nov 03 2020,MELINOEEENEJSNSJDJ MY KWEEN ,0.0,1.0,0.0,0.0
8082,FIFTY TWO,zuzypiia,Nov 03 2020,I'M MELTING ,0.0,1.0,0.0,0.0
8083,FIFTY TWO,zuzypiia,Nov 03 2020,awweh babey  red heart  red heart  red heart  ,0.0,1.0,0.0,0.0
8084,FIFTY TWO,zuzypiia,Nov 03 2020,bby please it's just three months— ,0.0,0.685,0.315,0.3182
8085,FIFTY TWO,zuzypiia,Nov 03 2020,hecate i think you dropped this babe  crown  ,0.0,1.0,0.0,0.0
8086,FIFTY TWO,zuzypiia,Nov 03 2020,YEEESSSSSSSSSAAA ,0.0,1.0,0.0,0.0
8087,FIFTY TWO,zuzypiia,Nov 03 2020,I HAVE ARRIVED. ,0.0,1.0,0.0,0.0
8088,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,I am sad that the story's ending  but I'm so happy my mythological OTP is back together again ,0.087,0.634,0.279,0.7623
8089,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,YES SIX MONTHS IS TOO LONG! I LOVE THEM AND I'M SO HAPPY THEY'RE TOGETHER AGAIN  smiling face with 3 hearts  smiling face with 3 hearts  smiling face with 3 hearts  ,0.0,0.476,0.524,0.9753
8090,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,QOQOQIWIWJEJDJDDJ ,0.0,1.0,0.0,0.0
8091,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,AKSKQIWIWUSHS ,0.0,1.0,0.0,0.0
8092,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,ALAJQHQWJWJ ,0.0,1.0,0.0,0.0
8093,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,YES I LOVE HER EATING IT AJD IT BEING HER CHOICE! ,0.0,0.527,0.473,0.8016
8094,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,AKAKQHWHWHWHWHWBW ,0.0,1.0,0.0,0.0
8095,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,*bursts into happiness* ,0.0,1.0,0.0,0.0
8096,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020, pleading face  pleading face  pleading face  pleading face  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.654,0.346,0.8402
8097,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,I love my Underworld family  pleading face  pleading face  ,0.0,0.625,0.375,0.6369
8098,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,I LOVE THEM  rolling on the floor laughing  rolling on the floor laughing  ,0.0,0.443,0.557,0.9068
8099,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020, face with tears of joy  face with tears of joy  face with tears of joy  ,0.218,0.345,0.437,0.8271
8100,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,He will be the best father ,0.0,0.543,0.457,0.6369
8101,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,Yes  yes she did  face with tears of joy  face with tears of joy  ,0.153,0.323,0.524,0.8807
8102,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,This is so adorable I'm soft for them  pleading face  pleading face  pleading face  ,0.0,0.76,0.24,0.6269
8103,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,She sounds awesome already ,0.0,0.423,0.577,0.6249
8104,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,She's gonna be the best aunt ,0.0,0.543,0.457,0.6369
8105,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,AKAKWJW THE GODDESS OF GHOSTS! ,0.0,1.0,0.0,0.0
8106,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,Yeah  probably  face with tears of joy  face with tears of joy  ,0.184,0.34,0.476,0.7906
8107,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,She is indeed ,0.0,1.0,0.0,0.0
8108,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,MY HEART IS A GOOEY PUDDLE  pleading face  pleading face  pleading face  ,0.0,1.0,0.0,0.0
8109,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,Same here  Hades ,0.0,1.0,0.0,0.0
8110,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,AKWOWIWIWUEUE ,0.0,1.0,0.0,0.0
8111,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020, pleading face  pleading face  pleading face  ,0.0,1.0,0.0,0.0
8112,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,YES YES  pleading face  pleading face  pleading face  pleading face  red heart  red heart  red heart  ,0.0,0.671,0.329,0.7824
8113,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,Yes  I know Hades ,0.0,0.426,0.574,0.4019
8114,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,Yes  yes she did ,0.0,0.27,0.73,0.6597
8115,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,You two are perfect for each other!  pleading face  pleading face  ,0.0,0.715,0.285,0.6114
8116,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,YES SHE'S STAYING I'M SOBBING  loudly crying face  loudly crying face  loudly crying face  red heart  red heart  red heart  red heart  ,0.382,0.514,0.104,-0.8481
8117,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,My heart  pleading face  pleading face  crying face  crying face  ,0.437,0.563,0.0,-0.7351
8118,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,YES KISS HER ,0.0,0.154,0.846,0.6705
8119,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,AKSJWJWJWW ,0.0,1.0,0.0,0.0
8120,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,YES YES YES YES ,0.0,0.0,1.0,0.8689
8121,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,HADES  pleading face  pleading face  pleading face  ,0.0,1.0,0.0,0.0
8122,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,She sounds adorable  pleading face  pleading face  ,0.0,0.652,0.348,0.4939
8123,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020, pleading face  pleading face  crying face  crying face  ,0.508,0.492,0.0,-0.7351
8124,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,What a great opening line ,0.0,0.423,0.577,0.6249
8125,FIFTY TWO,GhostWriterGirl-1,Nov 03 2020,*breaks down the doors*I ARRIVED! ,0.0,1.0,0.0,0.0
8126,FIFTY TWO,-duskfall,Nov 03 2020,I absolutely adored this chapter  smiling face with 3 hearts   so beautiful thank you  red heart  ,0.0,0.419,0.581,0.9308
8127,FIFTY TWO,-duskfall,Nov 03 2020, face with tears of joy   let the poor man be happy with his baby ,0.222,0.444,0.333,0.5423
8128,FIFTY TWO,-duskfall,Nov 03 2020,She's that type of Aunt and i stan  relieved face   it's going to be great between them i can already tell ,0.0,0.717,0.283,0.7717
8129,FIFTY TWO,-duskfall,Nov 03 2020, two hearts  i'm soft right now ,0.0,1.0,0.0,0.0
8130,FIFTY TWO,-duskfall,Nov 03 2020,too precious ,0.0,0.213,0.787,0.5719
8131,FIFTY TWO,-duskfall,Nov 03 2020,He's so vulnerable i can't  pleading face  ,0.305,0.695,0.0,-0.2944
8132,FIFTY TWO,-duskfall,Nov 03 2020, pleading face  ,0.0,1.0,0.0,0.0
8133,FIFTY TWO,RubyWings,Nov 03 2020,Aghhhh this was so good  loudly crying face  red heart  ,0.223,0.53,0.248,0.097
8134,FIFTY TWO,RubyWings,Nov 03 2020,K i s s    t h e    g i r l ,0.0,0.0,0.0,0.0
8135,FIFTY TWO,poguelyfe,Nov 03 2020,thank you!! 6 months is way too long  they need each other red heart  ,0.0,0.796,0.204,0.4738
8136,FIFTY TWO,mafiamenwhore,Nov 03 2020,this is so so adorable they deserve so much happiness ,0.0,0.49,0.51,0.8535
8137,FIFTY TWO,ESJohnson,Nov 03 2020,haha yes ,0.0,0.0,1.0,0.6908
8138,FIFTY TWO,kellyj_tsai,Nov 03 2020,THIS HAS TO BE MY FAV CHAPTER ,0.0,0.667,0.333,0.4588
8139,FIFTY TWO,kellyj_tsai,Nov 03 2020,Omggg MY HEART ,0.0,1.0,0.0,0.0
8140,FIFTY TWO,ESJohnson,Nov 03 2020,MY HEART ,0.0,1.0,0.0,0.0
8141,FIFTY TWO,ESJohnson,Nov 03 2020,bb i know ,0.0,1.0,0.0,0.0
8142,FIFTY TWO,ESJohnson,Nov 03 2020,YESSSS ,0.0,1.0,0.0,0.0
8143,EPILOGUE,zuzypiia,Nov 20 2020,no he won't   hecate and melinoe will. ,0.268,0.732,0.0,-0.296
8144,EPILOGUE,zuzypiia,Nov 20 2020,I can imagine them burning down a house  turning away and wore their sunglasses as some baddass music plays in the background ,0.0,0.905,0.095,0.25
8145,EPILOGUE,magicalunicorn282,Nov 20 2020,NO STOP IT CANT BE OVER !!  loudly crying face  can I just say wow  what a book!! It was incredibly written and I adored every second of it  thank you so much author for creating this masterpiece  I'm exited to see your other works <3 ,0.141,0.536,0.323,0.9107
8146,EPILOGUE,mafiamenwhore,Nov 15 2020,such an amazing story. one of my top favorites ,0.0,0.417,0.583,0.8126
8147,EPILOGUE,mirubyjane,Nov 14 2020,finished! this has been an amazing book. can't wait to read more ♡ ,0.0,0.729,0.271,0.6239
8148,EPILOGUE,casejwhite,Nov 12 2020,All of your stories are really good. I'll have to re-read the edited version of on COG ,0.0,0.834,0.166,0.4927
8149,EPILOGUE,casejwhite,Nov 12 2020,I have loved this story so much  red heart  red heart  It has been a wonderful roller coaster and I actually legit cried at times and I don't usually physically cry when reading stories. It really punched me with allllll of the feels ,0.054,0.733,0.213,0.8203
8150,EPILOGUE,RubyWings,Nov 12 2020,BAHAHAHA YES ,0.0,0.27,0.73,0.4019
8151,EPILOGUE,RubyWings,Nov 12 2020,"My mom says this to me all the time.  I usually just tell her ""no promises"" ",0.124,0.73,0.146,0.1027
8152,EPILOGUE,RubyWings,Nov 12 2020,Melinoe. Goddess of Ghosts and Nightmares  I think? ,0.0,1.0,0.0,0.0
8153,EPILOGUE,RubyWings,Nov 12 2020,It... it's OVER?  loudly crying face  broken heart  ,0.508,0.492,0.0,-0.7351
8154,EPILOGUE,ESJohnson,Nov 11 2020,i-- ,0.0,1.0,0.0,0.0
8155,EPILOGUE,ESJohnson,Nov 11 2020,he sounds like he's dying sksksksk ,0.0,0.667,0.333,0.3612
8156,EPILOGUE,ESJohnson,Nov 11 2020,my heart  broken heart  ,0.508,0.492,0.0,-0.4767
8157,EPILOGUE,memorydoll_,Nov 11 2020,🥲🥲 ,0.0,1.0,0.0,0.0
8158,EPILOGUE,-duskfall,Nov 11 2020,Such a beautiful ending  smiling face with 3 hearts  although I'm sad to see it this story end  pleading face  ,0.124,0.6,0.276,0.5859
8159,EPILOGUE,blue_eye56,Nov 11 2020, pleading face  pleading face  ,0.0,1.0,0.0,0.0
8160,EPILOGUE,blue_eye56,Nov 11 2020,LOL  face with tears of joy  ,0.155,0.245,0.599,0.7531
8161,EPILOGUE,blue_eye56,Nov 11 2020, face with tears of joy  face with tears of joy  ,0.218,0.345,0.437,0.7003
8162,EPILOGUE,blue_eye56,Nov 11 2020, face with tears of joy  face with tears of joy  face with tears of joy  ,0.218,0.345,0.437,0.8271
8163,EPILOGUE,blue_eye56,Nov 11 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.608,0.392,0.0,-0.9081
8164,EPILOGUE,blue_eye56,Nov 11 2020,Their son  pleading face  loudly crying face  ,0.341,0.659,0.0,-0.4767
8165,EPILOGUE,fant-asy,Nov 11 2020,Wow. This story was..amazingly beautiful  heartbreaking  heartwarming and many more. I got so attached to all of the characters it will be hard not to reread this story again and again. And the description  it was breathtaking throughout this perfect story. I seriously hope there will be more stories like this. ,0.089,0.571,0.339,0.9588
8166,EPILOGUE,fant-asy,Nov 11 2020,There must be some way to resurrect him There have to be some way! ,0.0,1.0,0.0,0.0
8167,EPILOGUE,fant-asy,Nov 11 2020, loudly crying face  crying face  loudly crying face  broken heart  ,0.674,0.326,0.0,-0.9081
8168,EPILOGUE,elshxrif,Nov 11 2020,LOOOL ,0.0,1.0,0.0,0.0
8169,EPILOGUE,elshxrif,Nov 11 2020,does his sister ever see him and realize that she had a twin?? or do they just never see each other ,0.0,1.0,0.0,0.0
8170,EPILOGUE,elshxrif,Nov 11 2020,oh fûck im sobbing ,0.464,0.536,0.0,-0.3818
8171,EPILOGUE,kellyj_tsai,Nov 11 2020,damnnn ,0.0,1.0,0.0,0.0
8172,EPILOGUE,GhostWriterGirl-1,Nov 11 2020,THIS WAS SUCH AN INCREDIBLE STORY! IT MADE ME LAUGH  CRY AND SQUEE! I LOVED IT SO MUCH AKD I CAN'T WAIT TO SEE OTHER WORKS LIKE THIS! ,0.086,0.612,0.302,0.8306
