,Comments,Scraped Comments,Reads,Votes,Chapter Name,Chapter,Part,Username,Date,Original,Text,Negative,Neutral,Positive,Compound
3262,174,98,5700,432,ELEVEN,11,1,a_samwinchester,2020-04-29,"A QUEEN
",a queen ,0.0,1.0,0.0,0.0
3263,174,98,5700,432,ELEVEN,11,1,a_samwinchester,2020-04-29,"this book is soooooo underrated! I mean look at these descriptions🥴
",this book is soooooo underrated! i mean look at these descriptions woozy face  ,0.0,1.0,0.0,0.0
3264,174,98,5700,432,ELEVEN,11,1,a_samwinchester,2020-04-29,"oh okay fûck me that writing is STUNNING
",oh okay fûck me that writing is stunning ,0.0,0.534,0.466,0.6408
3265,174,98,5700,432,ELEVEN,11,1,achkilles,2020-01-03,"getting cog flashbacks..
",getting cog flashbacks.. ,0.0,1.0,0.0,0.0
3266,174,98,5700,432,ELEVEN,11,1,isabelalamilla,2019-12-18,"the descriptions are k i l l i n g  me
",the descriptions are k i l l i n g  me ,0.0,1.0,0.0,0.0
3267,174,98,5700,432,ELEVEN,11,1,LadyThomoson,2019-10-12,"Am I the only one that read that as her shouting?
",am i the only one that read that as her shouting? ,0.0,1.0,0.0,0.0
3268,174,98,5700,432,ELEVEN,11,1,venusexual,2019-09-26,"hmm you like it there with hades  don’t you
",hmm you like it there with hades  don't you ,0.0,0.762,0.238,0.3612
3269,174,98,5700,432,ELEVEN,11,1,Lollipoppurple15,2019-09-02,"Lol
",lol ,0.0,0.0,1.0,0.4215
3270,174,98,5700,432,ELEVEN,11,1,burgundoise,2019-07-27,"Ruby  I think I've just found my wedding dress.   I absolutely  totally loved this chapter! Like I am gasping for air after being pushed into this ocean of beautiful words. The ending  when she finally accepts — it was like that first gulp of air when you break the water. It was a whole experience. Imagine reading this while high on some psychedelic drug. It would be heaven. And your work  Ruby  is heavenly. ❤️
",ruby  i think i've just found my wedding dress.   i absolutely  totally loved this chapter! like i am gasping for air after being pushed into this ocean of beautiful words. the ending  when she finally accepts — it was like that first gulp of air when you break the water. it was a whole experience. imagine reading this while high on some psychedelic drug. it would be heaven. and your work  ruby  is heavenly.  red heart selector  ,0.0,0.736,0.264,0.9728
3271,174,98,5700,432,ELEVEN,11,1,moonandstarsishy,2019-07-23,"Yesssss
",yesssss ,0.0,1.0,0.0,0.0
3272,174,98,5700,432,ELEVEN,11,1,moonandstarsishy,2019-07-23,"Woah! You’re writing never ceases to amaze me!
",woah! you're writing never ceases to amaze me! ,0.329,0.671,0.0,-0.5321
3273,174,98,5700,432,ELEVEN,11,1,StarryyNightmare,2019-07-17,"I love the emotions in this chapter it really captures and shows Presephone’s emotions  she really loves her family and she wants to go back yet she wants things that are forbidden.
",i love the emotions in this chapter it really captures and shows presephone's emotions  she really loves her family and she wants to go back yet she wants things that are forbidden. ,0.072,0.718,0.21,0.7501
3274,174,98,5700,432,ELEVEN,11,1,collaterals,2019-06-20,"Edwina...
",edwina... ,0.0,1.0,0.0,0.0
3275,174,98,5700,432,ELEVEN,11,1,-ater-,2019-05-23,"Ah yes  I have reserved the first row. Ain't nobody gonna make me miss the action
",ah yes  i have reserved the first row. ain't nobody gonna make me miss the action ,0.092,0.751,0.156,0.2732
3276,174,98,5700,432,ELEVEN,11,1,-ater-,2019-05-23,"I feel like I've read that before thought
",i feel like i've read that before thought ,0.0,0.706,0.294,0.3612
3277,174,98,5700,432,ELEVEN,11,1,-ater-,2019-05-23,"Straight up Queen!!!
",straight up queen!!! ,0.0,0.419,0.581,0.4168
3278,174,98,5700,432,ELEVEN,11,1,-ater-,2019-05-23,"I want thissss
",i want thissss ,0.0,0.435,0.565,0.0772
3279,174,98,5700,432,ELEVEN,11,1,-ater-,2019-05-23,"Shivers down my spine💓
",shivers down my spine beating heart  ,0.375,0.625,0.0,-0.4588
3280,174,98,5700,432,ELEVEN,11,1,-ater-,2019-05-23,"Damn right
",damn right ,0.73,0.27,0.0,-0.4019
3281,174,98,5700,432,ELEVEN,11,1,-ater-,2019-05-23,"My main man❤️
",my main man red heart selector  ,0.0,1.0,0.0,0.0
3282,174,98,5700,432,ELEVEN,11,1,stephgalla25,2019-05-17,"I can't wait to be blown away by their wedding 😍
",i can't wait to be blown away by their wedding  smiling face with heart-eyes  ,0.0,0.8,0.2,0.4588
3283,174,98,5700,432,ELEVEN,11,1,stephgalla25,2019-05-17,"I'm love with this writing style. The descriptions are on point 😍
",i'm love with this writing style. the descriptions are on point  smiling face with heart-eyes  ,0.0,0.644,0.356,0.802
3284,174,98,5700,432,ELEVEN,11,1,vagaries,2019-05-15,"SIS!!!!
",sis!!!! ,0.0,1.0,0.0,0.0
3285,174,98,5700,432,ELEVEN,11,1,vagaries,2019-05-15,"WOW OK
",wow ok ,0.0,0.0,1.0,0.7184
3286,174,98,5700,432,ELEVEN,11,1,_surreality,2019-05-15,"the anticipation is reallll
",the anticipation is reallll ,0.0,0.682,0.318,0.1027
3287,174,98,5700,432,ELEVEN,11,1,casejwhite,2019-05-14,"I absolutely cannot wait!! I literally love all of your books ❤️
",i absolutely cannot wait!! i literally love all of your books  red heart selector  ,0.264,0.736,0.0,-0.6062
3288,174,98,5700,432,ELEVEN,11,1,RubyWings,2019-05-13,"Hehehe
",hehehe ,0.0,1.0,0.0,0.0
3289,174,98,5700,432,ELEVEN,11,1,Kiahni_C,2019-05-13,"Everyone deserves a dress like this
",everyone deserves a dress like this ,0.0,0.615,0.385,0.3612
3290,174,98,5700,432,ELEVEN,11,1,TheIceCreamQueen,2019-05-13,"yasssss queen werk it
",yasssss queen werk it ,0.0,1.0,0.0,0.0
3291,174,98,5700,432,ELEVEN,11,1,RainingSun,2019-05-13,"Love it!
",love it! ,0.0,0.182,0.818,0.6696
3292,174,98,5700,432,ELEVEN,11,1,sinfulclown,2019-05-13,"I- I can’t wait omg
",i- i can't wait omg ,0.0,1.0,0.0,0.0
3293,174,98,5700,432,ELEVEN,11,1,sensationale,2019-05-13,"sis gon get that DICK tonight
",sis gon get that dick tonight ,0.446,0.554,0.0,-0.6166
3294,174,98,5700,432,ELEVEN,11,1,bitteur,2019-05-13,"I agree ^^ can’t wait to be blown away again ❤️
",i agree ^^ can't wait to be blown away again  red heart selector  ,0.0,0.815,0.185,0.3612
3295,174,98,5700,432,ELEVEN,11,1,bitteur,2019-05-13,"😭😍😍
", loudly crying face  smiling face with heart-eyes  smiling face with heart-eyes  ,0.181,0.468,0.351,0.4404
3296,174,98,5700,432,ELEVEN,11,1,bitteur,2019-05-13,"WOWOWOWOW
",wowowowow ,0.0,1.0,0.0,0.0
3297,174,98,5700,432,ELEVEN,11,1,solntserises,2019-05-13,"Well  she discovered her inner talent I guess
",well  she discovered her inner talent i guess ,0.0,0.505,0.495,0.5994
3298,174,98,5700,432,ELEVEN,11,1,solntserises,2019-05-13,"Ok  this description left me bloody speechless
",ok  this description left me bloody speechless ,0.287,0.495,0.218,-0.1779
3299,174,98,5700,432,ELEVEN,11,1,solntserises,2019-05-13,"I would have tried to bithe their heads of
",i would have tried to bithe their heads of ,0.0,1.0,0.0,0.0
3300,174,98,5700,432,ELEVEN,11,1,GhostWriterGirl-1,2019-05-13,"THAT'S EXCATLY WHAT YOU'LL BE DOING  QUEEN!
",that's excatly what you'll be doing  queen! ,0.0,1.0,0.0,0.0
3301,174,98,5700,432,ELEVEN,11,1,Leannea,2019-05-13,"this is beautifully written! love it
",this is beautifully written! love it ,0.0,0.328,0.672,0.8478
3302,174,98,5700,432,ELEVEN,11,1,GhostWriterGirl-1,2019-05-13,"Spectacular description! 😍😍
",spectacular description!  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.56,0.44,0.7424
3303,174,98,5700,432,ELEVEN,11,1,sunflowerlies,2019-05-13,"FoReShAdOwInG!?
",foreshadowing!? ,0.0,1.0,0.0,0.0
3304,174,98,5700,432,ELEVEN,11,1,sunflowerlies,2019-05-13,"Wowwww
",wowwww ,0.0,1.0,0.0,0.0
3305,174,98,5700,432,ELEVEN,11,1,GhostWriterGirl-1,2019-05-13,"He's not wrong there
",he's not wrong there ,0.0,0.54,0.46,0.3724
3306,174,98,5700,432,ELEVEN,11,1,ray_xo,2019-05-13,"This story has my heart😭❤️
",this story has my heart loudly crying face  red heart selector  ,0.237,0.763,0.0,-0.4767
3307,174,98,5700,432,ELEVEN,11,1,ray_xo,2019-05-13,"Ugh
",ugh ,1.0,0.0,0.0,-0.4215
3308,174,98,5700,432,ELEVEN,11,1,ray_xo,2019-05-13,"I AM SO EXCITED OMGGGGGG
",i am so excited omgggggg ,0.0,0.527,0.473,0.4005
3309,174,98,5700,432,ELEVEN,11,1,uninaytion,2019-05-13,"Dang
",dang ,0.0,1.0,0.0,0.0
3310,174,98,5700,432,ELEVEN,11,1,squiij,2019-05-13,"ahhhhh❤❤
",ahhhhh red heart  red heart  ,0.0,1.0,0.0,0.0
3311,174,98,5700,432,ELEVEN,11,1,J_Jade06,2019-05-13,"Amazing 😍
",amazing  smiling face with heart-eyes  ,0.0,0.306,0.694,0.7783
3312,174,98,5700,432,ELEVEN,11,1,squiij,2019-05-13,"You write so welll❤
",you write so welll red heart  ,0.0,1.0,0.0,0.0
3313,174,98,5700,432,ELEVEN,11,1,squiij,2019-05-13,"I love this!!!
",i love this!!! ,0.0,0.165,0.835,0.7249
3314,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"I am so excited for it  this was a wonderful chapter.
",i am so excited for it  this was a wonderful chapter. ,0.0,0.523,0.477,0.7501
3315,174,98,5700,432,ELEVEN,11,1,ray_xo,2019-05-13,"How do you write so beautifully? My word
",how do you write so beautifully? my word ,0.0,0.596,0.404,0.6948
3316,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"Its going to fall for hades
",its going to fall for hades ,0.0,1.0,0.0,0.0
3317,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"THATS IT. THATS WHATS GOING TO HAPPEN LOVE
",thats it. thats whats going to happen love ,0.0,0.625,0.375,0.6369
3318,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"Wow wow
",wow wow ,0.0,0.0,1.0,0.8225
3319,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"This is us lmaoo
",this is us lmaoo ,0.0,1.0,0.0,0.0
3320,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"This is a beautiful description
",this is a beautiful description ,0.0,0.435,0.565,0.5994
3321,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"Soon enough  you wouldn’t be wanting to leave.
",soon enough  you wouldn't be wanting to leave. ,0.146,0.854,0.0,-0.0516
3322,174,98,5700,432,ELEVEN,11,1,ESJohnson,2019-05-13,"DARN IT  CHILD  THAT'S WHAT YOU'LL BE DOING
",darn it  child  that's what you'll be doing ,0.0,1.0,0.0,0.0
3323,174,98,5700,432,ELEVEN,11,1,ESJohnson,2019-05-13,"oh yes
",oh yes ,0.0,0.27,0.73,0.4019
3324,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"He has a point.
",he has a point. ,0.0,1.0,0.0,0.0
3325,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"My goodness.
",my goodness. ,0.0,0.25,0.75,0.4588
3326,174,98,5700,432,ELEVEN,11,1,hiddenlikemoon,2019-05-13,"THANK YOU.
",thank you. ,0.0,0.286,0.714,0.3612
3327,174,98,5700,432,ELEVEN,11,1,J_Jade06,2019-05-13,"These comments were all made last year and I got a notification saying this chapter was updated 2 minutes ago! What in hell is going on??? 😂😂
",these comments were all made last year and i got a notification saying this chapter was updated 2 minutes ago! what in hell is going on???  face with tears of joy  face with tears of joy  ,0.206,0.625,0.17,0.2575
3328,174,98,5700,432,ELEVEN,11,1,ray_xo,2019-05-13,"I get so excited every time I see you update omg
",i get so excited every time i see you update omg ,0.0,0.748,0.252,0.4005
3329,174,98,5700,432,ELEVEN,11,1,gulabjamuns,2018-08-31,"My mum waking me up for school 😒
",my mum waking me up for school  unamused face  ,0.0,1.0,0.0,0.0
3330,174,98,5700,432,ELEVEN,11,1,jokershavefeelings,2018-08-31,"Can I be there like please?
",can i be there like please? ,0.0,0.385,0.615,0.5859
3331,174,98,5700,432,ELEVEN,11,1,themrsnakebite,2018-08-29,"Teacher: “you’re in risk of failing”
","teacher  ""you're in risk of failing"" ",0.574,0.426,0.0,-0.6597
3332,174,98,5700,432,ELEVEN,11,1,themrsnakebite,2018-08-29,"I’m so ready to read another amazing description
",i'm so ready to read another amazing description ,0.0,0.476,0.524,0.7645
3333,174,98,5700,432,ELEVEN,11,1,riyamcyriac,2018-08-18,"Mani love your descriptions they make my heart smile
",mani love your descriptions they make my heart smile ,0.0,0.511,0.489,0.7717
3334,174,98,5700,432,ELEVEN,11,1,riyamcyriac,2018-08-18,"Yessssss you killlled this end
",yessssss you killlled this end ,0.0,1.0,0.0,0.0
3335,174,98,5700,432,ELEVEN,11,1,PaintingTheRosesRed,2018-08-13,"😍😍
", smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.5,0.5,0.7184
3336,174,98,5700,432,ELEVEN,11,1,reverielles,2018-08-13,"HADES 😍
",hades  smiling face with heart-eyes  ,0.0,0.571,0.429,0.4588
3337,174,98,5700,432,ELEVEN,11,1,reverielles,2018-08-13,"THEY’RE DOLLING YOU UP FOR HADES I’M SO EXCITED!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
",they're dolling you up for hades i'm so excited!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ,0.0,1.0,0.0,0.0
3338,174,98,5700,432,ELEVEN,11,1,reverielles,2018-08-13,"I LOVE THESE DESCRIPTIONS
",i love these descriptions ,0.0,0.323,0.677,0.6369
3339,174,98,5700,432,ELEVEN,11,1,reverielles,2018-08-13,"I JUMPED TOO! I THOUGHT—nvm
",i jumped too! i thought—nvm ,0.0,1.0,0.0,0.0
3340,174,98,5700,432,ELEVEN,11,1,reverielles,2018-08-13,"such an innovative way to describe marble!!
",such an innovative way to describe marble!! ,0.0,0.633,0.367,0.5399
3341,174,98,5700,432,ELEVEN,11,1,sensationale,2018-08-13,"IM SO HAPPY UR UPDATING THIS STORY AHHHH
",im so happy ur updating this story ahhhh ,0.0,0.637,0.363,0.6115
3342,174,98,5700,432,ELEVEN,11,1,sensationale,2018-08-13,"which is exactly what you’ll be doing dear
",which is exactly what you'll be doing dear ,0.0,0.729,0.271,0.3818
3343,174,98,5700,432,ELEVEN,11,1,-ater-,2018-08-13,"Ayyyyy!!!! UPDATE!!!!
",ayyyyy!!!! update!!!! ,0.0,1.0,0.0,0.0
3344,174,98,5700,432,ELEVEN,11,1,indiathegrouch,2018-08-13,"of course you're ready. you have to be
",of course you're ready. you have to be ,0.0,0.737,0.263,0.3612
3345,174,98,5700,432,ELEVEN,11,1,indiathegrouch,2018-08-12,"YAYYYBFJRNDVJSK
",yayyybfjrndvjsk ,0.0,1.0,0.0,0.0
3346,174,98,5700,432,ELEVEN,11,1,edaxnyx,2018-08-12,"You’ve just made my day with this update!
",you've just made my day with this update! ,0.0,1.0,0.0,0.0
3347,174,98,5700,432,ELEVEN,11,1,kimchiiiee,2018-08-12,"FINALLYYYYYYYQNJAHAHAQY
",finallyyyyyyyqnjahahaqy ,0.0,1.0,0.0,0.0
3348,174,98,5700,432,ELEVEN,11,1,beautyinadrop,2018-08-12,"Aww i really liked the other book cover.
",aww i really liked the other book cover. ,0.0,0.66,0.34,0.4754
3349,174,98,5700,432,ELEVEN,11,1,collaterals,2018-08-12,"Yes
",yes ,0.0,0.0,1.0,0.4019
3350,174,98,5700,432,ELEVEN,11,1,collaterals,2018-08-12,"If you do  you'll never leave
",if you do  you'll never leave ,0.0,0.813,0.187,0.0382
3351,174,98,5700,432,ELEVEN,11,1,sierradeat,2018-08-12,"i'm waiting for crown of glass to update right now
",i'm waiting for crown of glass to update right now ,0.0,1.0,0.0,0.0
3352,387,211,6100,517,TWELVE,12,1,aristartle,2020-10-29,"FINALLY
",finally ,0.0,1.0,0.0,0.0
3353,387,211,6100,517,TWELVE,12,1,sinisterserene,2020-09-20,"Dear lord bless this writing
",dear lord bless this writing ,0.0,0.357,0.643,0.6597
3354,387,211,6100,517,TWELVE,12,1,havenXXXx456,2020-09-01,"I think y’all r missing the point^^^^^^🤣🤣😂🤣🤣
",i think y'all r missing the point^^^^^^ rolling on the floor laughing  rolling on the floor laughing  face with tears of joy  rolling on the floor laughing  rolling on the floor laughing  ,0.094,0.526,0.38,0.926
3355,387,211,6100,517,TWELVE,12,1,Lollipoppurple15,2020-08-14,"Absolutely stunning
",absolutely stunning ,0.0,0.257,0.743,0.4391
3356,387,211,6100,517,TWELVE,12,1,Lollipoppurple15,2020-08-13,"Getting some serious mother vibes
",getting some serious mother vibes ,0.245,0.755,0.0,-0.0772
3357,387,211,6100,517,TWELVE,12,1,livintoday,2020-08-03,"Well damn
",well damn ,0.562,0.0,0.437,-0.1531
3358,387,211,6100,517,TWELVE,12,1,livintoday,2020-08-03,"Ooooh lala
",ooooh lala ,0.0,1.0,0.0,0.0
3359,387,211,6100,517,TWELVE,12,1,livintoday,2020-08-03,"Lust
",lust ,0.0,1.0,0.0,0.0
3360,387,211,6100,517,TWELVE,12,1,livintoday,2020-08-03,"Oh poor baby
",oh poor baby ,0.608,0.392,0.0,-0.4767
3361,387,211,6100,517,TWELVE,12,1,livintoday,2020-08-03,"He is no father  ew
",he is no father  ew ,0.355,0.645,0.0,-0.296
3362,387,211,6100,517,TWELVE,12,1,livintoday,2020-08-03,"She barely had a say so far. :(
",she barely had a say so far.  ( ,0.0,1.0,0.0,0.0
3363,387,211,6100,517,TWELVE,12,1,Madge1509,2020-08-02,"I- what?
",i- what? ,0.0,1.0,0.0,0.0
3364,387,211,6100,517,TWELVE,12,1,LRRMelo,2020-08-02,"Why not use her real maiden name  Kore  then? I believe it will be self explanatory that way
",why not use her real maiden name  kore  then? i believe it will be self explanatory that way ,0.0,1.0,0.0,0.0
3365,387,211,6100,517,TWELVE,12,1,TinyTsundere,2020-06-14,"he got all the infinity stones on today
",he got all the infinity stones on today ,0.0,1.0,0.0,0.0
3366,387,211,6100,517,TWELVE,12,1,cadocadont,2020-06-10,"Fin-fuckin-ally
",fin-fuckin-ally ,0.0,1.0,0.0,0.0
3367,387,211,6100,517,TWELVE,12,1,cadocadont,2020-06-10,"Now suck
",now suck ,0.744,0.256,0.0,-0.4404
3368,387,211,6100,517,TWELVE,12,1,cadocadont,2020-06-10,"Where does Hades go then
",where does hades go then ,0.0,1.0,0.0,0.0
3369,387,211,6100,517,TWELVE,12,1,KRONBLADE,2020-06-05,"CAN WE PLEASE TAKE A MOMENT TO APPRECIATE THE CHOOSE OF WORDS  *RISE* THEN  MY *QUEEN*  H O L Y  S H * T
",can we please take a moment to appreciate the choose of words  *rise* then  my *queen*  h o l y  s h * t ,0.0,0.722,0.278,0.6124
3370,387,211,6100,517,TWELVE,12,1,KRONBLADE,2020-06-05,"You're immortal  Persie. The ""last breath"" will never leave you.
","you're immortal  persie. the ""last breath"" will never leave you. ",0.0,0.718,0.282,0.2842
3371,387,211,6100,517,TWELVE,12,1,KRONBLADE,2020-06-05,"Well that's something
",well that's something ,0.0,0.488,0.512,0.2732
3372,387,211,6100,517,TWELVE,12,1,WICKEDAYS,2020-05-06,"Sounds v pretty!
",sounds v pretty! ,0.0,0.223,0.777,0.5411
3373,387,211,6100,517,TWELVE,12,1,WICKEDAYS,2020-05-06,"Your uncle?
",your uncle? ,0.0,1.0,0.0,0.0
3374,387,211,6100,517,TWELVE,12,1,a_samwinchester,2020-04-29,"am I the only one not offended by him asking her to kneel. like Ik he was gonna be a dominant spouse to begin with  I think it’s hot not degrading lmao
",am i the only one not offended by him asking her to kneel. like ik he was gonna be a dominant spouse to begin with  i think it's hot not degrading lmao ,0.089,0.705,0.206,0.4881
3375,387,211,6100,517,TWELVE,12,1,a_samwinchester,2020-04-29,"I thought he did you this so she would remain pure tf? wow he’s .... wow
",i thought he did you this so she would remain pure tf? wow he's .... wow ,0.0,0.631,0.369,0.8225
3376,387,211,6100,517,TWELVE,12,1,a_samwinchester,2020-04-29,"I hate to admit that he has a point lmao
",i hate to admit that he has a point lmao ,0.257,0.347,0.396,0.25
3377,387,211,6100,517,TWELVE,12,1,a_samwinchester,2020-04-29,"😒
", unamused face  ,0.0,1.0,0.0,0.0
3378,387,211,6100,517,TWELVE,12,1,Blonde_Moments101,2020-04-28,"YAS QWEEN
",yas qween ,0.0,1.0,0.0,0.0
3379,387,211,6100,517,TWELVE,12,1,Blonde_Moments101,2020-04-28,"HA! He's upset that she's more interested in looking at his crown than him!😂😂😂😂😂😂😂
",ha! he's upset that she's more interested in looking at his crown than him! face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  ,0.196,0.394,0.41,0.9733
3380,387,211,6100,517,TWELVE,12,1,Blonde_Moments101,2020-04-28,"Aw she's so cute
",aw she's so cute ,0.0,0.437,0.563,0.5949
